activity_id,activity_name,designation,fullName,name,parkCode,states,url
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Seashore,Cumberland Island National Seashore,Cumberland Island,cuis,GA,https://www.nps.gov/cuis/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Recreation Area,Curecanti National Recreation Area,Curecanti,cure,CO,https://www.nps.gov/cure/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Park,Cuyahoga Valley National Park,Cuyahoga Valley,cuva,OH,https://www.nps.gov/cuva/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,,Civil War Defenses of Washington,Civil War Defenses of Washington,cwdw,"DC,MD,VA",https://www.nps.gov/cwdw/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Park & Preserve,Denali National Park & Preserve,Denali,dena,AK,https://www.nps.gov/dena/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Monument,Devils Postpile National Monument,Devils Postpile,depo,CA,https://www.nps.gov/depo/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Monument,Devils Tower National Monument,Devils Tower,deto,WY,https://www.nps.gov/deto/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Park,Death Valley National Park,Death Valley,deva,"CA,NV",https://www.nps.gov/deva/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Recreation Area,Delaware Water Gap National Recreation Area,Delaware Water Gap,dewa,"NJ,PA",https://www.nps.gov/dewa/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Monument,Dinosaur National Monument,Dinosaur,dino,"CO,UT",https://www.nps.gov/dino/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Historical Reserve,Ebey's Landing National Historical Reserve,Ebey's Landing,ebla,WA,https://www.nps.gov/ebla/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Monument,Effigy Mounds National Monument,Effigy Mounds,efmo,IA,https://www.nps.gov/efmo/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Historic Trail,El Camino Real de Tierra Adentro National Historic Trail,El Camino Real de Tierra Adentro,elca,"NM,TX",https://www.nps.gov/elca/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Monument,El Malpais National Monument,El Malpais,elma,NM,https://www.nps.gov/elma/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Monument,El Morro National Monument,El Morro,elmo,NM,https://www.nps.gov/elmo/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Historic Site,Eleanor Roosevelt National Historic Site,Eleanor Roosevelt,elro,NY,https://www.nps.gov/elro/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Park,Everglades National Park,Everglades,ever,FL,https://www.nps.gov/ever/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Monument,Florissant Fossil Beds National Monument,Florissant Fossil Beds,flfo,CO,https://www.nps.gov/flfo/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Memorial,Flight 93 National Memorial,Flight 93,flni,PA,https://www.nps.gov/flni/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Historic Site,Fort Bowie National Historic Site,Fort Bowie,fobo,AZ,https://www.nps.gov/fobo/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Monument,Fossil Butte National Monument,Fossil Butte,fobu,WY,https://www.nps.gov/fobu/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Historic Site,Fort Davis National Historic Site,Fort Davis,foda,TX,https://www.nps.gov/foda/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Battlefield,Fort Donelson National Battlefield,Fort Donelson,fodo,"KY,TN",https://www.nps.gov/fodo/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,Park,Fort Foote Park,Fort Foote,fofo,MD,https://www.nps.gov/fofo/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Monument,Fort Frederica National Monument,Fort Frederica,fofr,GA,https://www.nps.gov/fofr/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Monument and Historic Shrine,Fort McHenry National Monument and Historic Shrine,Fort McHenry,fomc,MD,https://www.nps.gov/fomc/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Monument,Fort Monroe National Monument,Fort Monroe,fomr,VA,https://www.nps.gov/fomr/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Battlefield,Fort Necessity National Battlefield,Fort Necessity,fone,PA,https://www.nps.gov/fone/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Monument,Fort Pulaski National Monument,Fort Pulaski,fopu,GA,https://www.nps.gov/fopu/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Monument,Fort Stanwix National Monument,Fort Stanwix,fost,NY,https://www.nps.gov/fost/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Historic Site,Friendship Hill National Historic Site,Friendship Hill,frhi,PA,https://www.nps.gov/frhi/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Military Park,Fredericksburg & Spotsylvania National Military Park,Fredericksburg & Spotsylvania,frsp,VA,https://www.nps.gov/frsp/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Historical Park,First State National Historical Park,First State,frst,"DE,PA",https://www.nps.gov/frst/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Park & Preserve,Gates Of The Arctic National Park & Preserve,Gates Of The Arctic,gaar,AK,https://www.nps.gov/gaar/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Military Park,Gettysburg National Military Park,Gettysburg,gett,PA,https://www.nps.gov/gett/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Monument,George Washington Birthplace National Monument,George Washington Birthplace,gewa,VA,https://www.nps.gov/gewa/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Monument,Gila Cliff Dwellings National Monument,Gila Cliff Dwellings,gicl,NM,https://www.nps.gov/gicl/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Park,Glacier National Park,Glacier,glac,MT,https://www.nps.gov/glac/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Park & Preserve,Glacier Bay National Park & Preserve,Glacier Bay,glba,AK,https://www.nps.gov/glba/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Recreation Area,Glen Canyon National Recreation Area,Glen Canyon,glca,"AZ,UT",https://www.nps.gov/glca/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Recreation Area,Golden Gate National Recreation Area,Golden Gate,goga,CA,https://www.nps.gov/goga/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Historical Park,Golden Spike National Historical Park,Golden Spike,gosp,UT,https://www.nps.gov/gosp/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Park,Great Basin National Park,Great Basin,grba,NV,https://www.nps.gov/grba/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Park,Grand Canyon National Park,Grand Canyon,grca,AZ,https://www.nps.gov/grca/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,Park,Greenbelt Park,Greenbelt,gree,MD,https://www.nps.gov/gree/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,,Great Egg Harbor River,Great Egg Harbor River,greg,NJ,https://www.nps.gov/greg/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,Park,Great Falls Park,Great Falls,grfa,VA,https://www.nps.gov/grfa/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Historic Site,Grant-Kohrs Ranch National Historic Site,Grant-Kohrs Ranch,grko,MT,https://www.nps.gov/grko/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Monument,Grand Portage National Monument,Grand Portage,grpo,MN,https://www.nps.gov/grpo/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Park & Preserve,Great Sand Dunes National Park & Preserve,Great Sand Dunes,grsa,CO,https://www.nps.gov/grsa/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Park,Great Smoky Mountains National Park,Great Smoky Mountains,grsm,"NC,TN",https://www.nps.gov/grsm/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Park,Grand Teton National Park,Grand Teton,grte,WY,https://www.nps.gov/grte/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Seashore,Gulf Islands National Seashore,Gulf Islands,guis,"FL,MS",https://www.nps.gov/guis/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Park,Guadalupe Mountains National Park,Guadalupe Mountains,gumo,TX,https://www.nps.gov/gumo/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Historical Park,Harpers Ferry National Historical Park,Harpers Ferry,hafe,"WV,VA,MD",https://www.nps.gov/hafe/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Monument,Hagerman Fossil Beds National Monument,Hagerman Fossil Beds,hafo,ID,https://www.nps.gov/hafo/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Park,Haleakalā National Park,Haleakalā,hale,HI,https://www.nps.gov/hale/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Historic Site,Hampton National Historic Site,Hampton,hamp,MD,https://www.nps.gov/hamp/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Park,Hawaiʻi Volcanoes National Park,Hawaiʻi Volcanoes,havo,HI,https://www.nps.gov/havo/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Historic Site,Herbert Hoover National Historic Site,Herbert Hoover,heho,IA,https://www.nps.gov/heho/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Military Park,Horseshoe Bend National Military Park,Horseshoe Bend,hobe,AL,https://www.nps.gov/hobe/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Historic Site,Hopewell Furnace National Historic Site,Hopewell Furnace,hofu,PA,https://www.nps.gov/hofu/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Historical Park,Homestead National Historical Park,Homestead,home,NE,https://www.nps.gov/home/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Park,Hot Springs National Park,Hot Springs,hosp,AR,https://www.nps.gov/hosp/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Monument,Hovenweep National Monument,Hovenweep,hove,"CO,UT",https://www.nps.gov/hove/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Scenic Trail,Ice Age National Scenic Trail,Ice Age,iatr,WI,https://www.nps.gov/iatr/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Park,Indiana Dunes National Park,Indiana Dunes,indu,IN,https://www.nps.gov/indu/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Park,Isle Royale National Park,Isle Royale,isro,MI,https://www.nps.gov/isro/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Monument,Jewel Cave National Monument,Jewel Cave,jeca,SD,https://www.nps.gov/jeca/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Monument,John Day Fossil Beds National Monument,John Day Fossil Beds,joda,OR,https://www.nps.gov/joda/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Memorial,Johnstown Flood National Memorial,Johnstown Flood,jofl,PA,https://www.nps.gov/jofl/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Historic Site,John Muir National Historic Site,John Muir,jomu,CA,https://www.nps.gov/jomu/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Park,Joshua Tree National Park,Joshua Tree,jotr,CA,https://www.nps.gov/jotr/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Historic Trail,Juan Bautista de Anza National Historic Trail,Juan Bautista de Anza,juba,"AZ,CA",https://www.nps.gov/juba/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Historical Park,Kaloko-Honokōhau National Historical Park,Kaloko-Honokōhau,kaho,HI,https://www.nps.gov/kaho/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Park & Preserve,Katmai National Park & Preserve,Katmai,katm,AK,https://www.nps.gov/katm/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Monument,Katahdin Woods and Waters National Monument,Katahdin Woods and Waters,kaww,ME,https://www.nps.gov/kaww/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,,Kenilworth Park & Aquatic Gardens,Kenilworth Park & Aquatic Gardens,keaq,DC,https://www.nps.gov/keaq/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Park,Kenai Fjords National Park,Kenai Fjords,kefj,AK,https://www.nps.gov/kefj/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Battlefield Park,Kennesaw Mountain National Battlefield Park,Kennesaw Mountain,kemo,GA,https://www.nps.gov/kemo/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Historical Park,Keweenaw National Historical Park,Keweenaw,kewe,MI,https://www.nps.gov/kewe/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Historical Park,Klondike Gold Rush National Historical Park,Klondike Gold Rush,klgo,AK,https://www.nps.gov/klgo/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Historic Site,Knife River Indian Villages National Historic Site,Knife River Indian Villages,knri,ND,https://www.nps.gov/knri/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Park,Kobuk Valley National Park,Kobuk Valley,kova,AK,https://www.nps.gov/kova/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Monument,Lava Beds National Monument,Lava Beds,labe,CA,https://www.nps.gov/labe/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Park & Preserve,Lake Clark National Park & Preserve,Lake Clark,lacl,AK,https://www.nps.gov/lacl/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Recreation Area,Lake Mead National Recreation Area,Lake Mead,lake,"AZ,NV",https://www.nps.gov/lake/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Recreation Area,Lake Meredith National Recreation Area,Lake Meredith,lamr,TX,https://www.nps.gov/lamr/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Recreation Area,Lake Roosevelt National Recreation Area,Lake Roosevelt,laro,WA,https://www.nps.gov/laro/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Park,Lassen Volcanic National Park,Lassen Volcanic,lavo,CA,https://www.nps.gov/lavo/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Historic Trail,Lewis & Clark National Historic Trail,Lewis & Clark,lecl,"IA,ID,IL,IN,KS,KY,MO,MT,NE,ND,OH,OR,PA,SD,WA,WV",https://www.nps.gov/lecl/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Historical Park,Lewis and Clark National Historical Park,Lewis and Clark,lewi,"OR,WA",https://www.nps.gov/lewi/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Memorial,Lincoln Boyhood National Memorial,Lincoln Boyhood,libo,IN,https://www.nps.gov/libo/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Preserve,Little River Canyon National Preserve,Little River Canyon,liri,AL,https://www.nps.gov/liri/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Wild and Scenic River,Lower Delaware National Wild and Scenic River,Lower Delaware,lode,"PA,NJ",https://www.nps.gov/lode/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,,LBJ Memorial Grove on the Potomac,LBJ Memorial Grove on the Potomac,lyba,DC,https://www.nps.gov/lyba/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Historical Park,Marsh - Billings - Rockefeller National Historical Park,Marsh - Billings - Rockefeller,mabi,VT,https://www.nps.gov/mabi/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Park,Mammoth Cave National Park,Mammoth Cave,maca,KY,https://www.nps.gov/maca/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Battlefield Park,Manassas National Battlefield Park,Manassas,mana,VA,https://www.nps.gov/mana/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Park,Mesa Verde National Park,Mesa Verde,meve,CO,https://www.nps.gov/meve/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Historical Park,Minute Man National Historical Park,Minute Man,mima,MA,https://www.nps.gov/mima/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National River & Recreation Area,Mississippi National River & Recreation Area,Mississippi,miss,MN,https://www.nps.gov/miss/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Recreational River,Missouri National Recreational River,Missouri,mnrr,"SD,NE",https://www.nps.gov/mnrr/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Monument,Montezuma Castle National Monument,Montezuma Castle,moca,AZ,https://www.nps.gov/moca/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Preserve,Mojave National Preserve,Mojave,moja,CA,https://www.nps.gov/moja/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Battlefield,Monocacy National Battlefield,Monocacy,mono,MD,https://www.nps.gov/mono/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Historic Trail,Mormon Pioneer National Historic Trail,Mormon Pioneer,mopi,"IL,IA,NE,UT,WY",https://www.nps.gov/mopi/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Park,Mount Rainier National Park,Mount Rainier,mora,WA,https://www.nps.gov/mora/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Historical Park,Morristown National Historical Park,Morristown,morr,NJ,https://www.nps.gov/morr/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Monument,Muir Woods National Monument,Muir Woods,muwo,CA,https://www.nps.gov/muwo/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Monument,Natural Bridges National Monument,Natural Bridges,nabr,UT,https://www.nps.gov/nabr/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,Parkway,Natchez Trace Parkway,Natchez Trace,natr,"AL,MS,TN",https://www.nps.gov/natr/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Scenic Trail,Natchez Trace National Scenic Trail,Natchez Trace,natt,"AL,MS,TN",https://www.nps.gov/natt/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Monument,Navajo National Monument,Navajo,nava,AZ,https://www.nps.gov/nava/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Scenic Trail,New England National Scenic Trail,New England,neen,"MA,CT",https://www.nps.gov/neen/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Historical Park,Nez Perce National Historical Park,Nez Perce,nepe,"ID,MT,OR,WA",https://www.nps.gov/nepe/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Park & Preserve,New River Gorge National Park & Preserve,New River Gorge,neri,WV,https://www.nps.gov/neri/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Scenic River,Niobrara National Scenic River,Niobrara,niob,NE,https://www.nps.gov/niob/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Preserve,Noatak National Preserve,Noatak,noat,AK,https://www.nps.gov/noat/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Park,North Cascades National Park,North Cascades,noca,WA,https://www.nps.gov/noca/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Scenic Trail,North Country National Scenic Trail,North Country,noco,"MI,MN,ND,NY,OH,PA,VT,WI",https://www.nps.gov/noco/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,,National Parks of New York Harbor,National Parks of New York Harbor,npnh,NY,https://www.nps.gov/npnh/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,,National Park of American Samoa,National Park of American Samoa,npsa,AS,https://www.nps.gov/npsa/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,Wild & Scenic River,Obed Wild & Scenic River,Obed,obed,TN,https://www.nps.gov/obed/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Historical Park,Ocmulgee Mounds National Historical Park,Ocmulgee Mounds,ocmu,GA,https://www.nps.gov/ocmu/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Historic Trail,Old Spanish National Historic Trail,Old Spanish,olsp,"AZ,CA,CO,NV,NM,UT",https://www.nps.gov/olsp/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Park,Olympic National Park,Olympic,olym,WA,https://www.nps.gov/olym/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Monument & Preserve,Oregon Caves National Monument & Preserve,Oregon Caves,orca,OR,https://www.nps.gov/orca/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Historic Trail,Oregon National Historic Trail,Oregon,oreg,"ID,KS,MO,NE,OR,WA,WY",https://www.nps.gov/oreg/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Monument,Organ Pipe Cactus National Monument,Organ Pipe Cactus,orpi,AZ,https://www.nps.gov/orpi/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Historic Trail,Overmountain Victory National Historic Trail,Overmountain Victory,ovvi,"NC,SC,TN,VA",https://www.nps.gov/ovvi/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,,Oxon Cove  Park & Oxon Hill Farm,Oxon Cove  Park & Oxon Hill Farm,oxhi,MD,https://www.nps.gov/oxhi/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Scenic Riverways,Ozark National Scenic Riverways,Ozark,ozar,MO,https://www.nps.gov/ozar/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Historical Park,Palo Alto Battlefield National Historical Park,Palo Alto Battlefield,paal,TX,https://www.nps.gov/paal/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Monument,Grand Canyon-Parashant National Monument,Grand Canyon-Parashant,para,AZ,https://www.nps.gov/para/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Historical Park,Pecos National Historical Park,Pecos,peco,NM,https://www.nps.gov/peco/index.htm
BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking,National Park,Petrified Forest National Park,Petrified Forest,pefo,AZ,https://www.nps.gov/pefo/index.htm
